release_id,artist_id,artist_name,extra,anv,position,join_string,role,tracks
4344131,2445164,Dallas Clayton,1,,2,,Artwork [Back Titles Drawn By],
4344131,1080683,Eric Spring,1,,3,,Artwork [Black Cover Artwork],
4344131,766594,Gus Seyffert,1,,4,,Backing Vocals,"1, 2, 4, 6, 10"
4344131,278380,Inara George,1,,5,,Backing Vocals,"2, 6, 11, 13"
4344131,1385065,Mike Green (9),1,,6,,Backing Vocals,"1, 2, 6, 10"
4344131,396655,Sam Dixon,1,,7,,Bass,
4344131,2991817,Antonia Thompson,1,,8,,Design [Disc Tray Design & Cd Design],
4344131,293887,Joey Waronker,1,,9,,Drums,"2 to 11, 13"
4344131,396191,Emery Dobyns,1,,10,,Engineer,
4344131,1080683,Eric Spring,1,,11,,Engineer,"2, 3, 5 to 11, 13"
4344131,766594,Gus Seyffert,1,,12,,Guitar,
4344131,229641,Jimmy Hogarth,1,,13,,Guitar,"1, 4, 6, 11, 13"
4344131,416113,Eddie Stevens,1,Ed Stevens,14,,Keyboards [Keys],"2, 3, 5 to 11, 13"
4344131,258663,Larry Goldings,1,,15,,Keyboards [Keys],"1 to 4, 7, 10, 12, 13"
4344131,112836,Tony Cousins,1,,16,,Mastered By,
4344131,42037,Jeremy Wheatley,1,,17,,Mixed By,
4344131,373876,Richard Edgeler,1,,18,,Mixed By [Assistant],
4344131,293887,Joey Waronker,1,,19,,Percussion,"5, 7, 8, 13"
4344131,2308216,RJ Shaughnessy,1,,20,,"Photography By [Photo Of Sia In Rainbow Face Paint, Photograph Of Sia, Lick Lick Science]",
4344131,229641,Jimmy Hogarth,1,,21,,Producer,
4344131,405764,Oliver Kraus,1,,22,,Strings,"2 to 4, 10, 12"
4344131,44758,Sia Furler,1,,23,,"Vocals, Artwork [Black Cover Artwork]",
4344131,396655,Sam Dixon,1,S. Dixon,24,,Written-By,"2, 3, 8, 12, 13"
4344131,44758,Sia Furler,1,S. Furler,25,,Written-By,"1 to 6, 8 to 13"
4353175,9066,Spiller,0,,1,Feat.,,
4353175,12981,Nina Miranda,0,,2,,,
4353175,12981,Nina Miranda,1,,1,,Vocals,
4355083,517613,Morning Runner,0,,1,,,
4360058,2210089,Σταύρος Ζώρας,0,,1,,,
4360058,1673548,Eleana Pervena,1,Ελεάνα Περβαινά,1,,Backing Vocals,
4360058,2210089,Σταύρος Ζώρας,1,,2,,Music By,
4360058,1034676,Χάρης Ανδρεάδης,1,,3,,"Orchestrated By, Conductor",
4361416,59756,Sarah Brightman,0,,1,,,
4361715,427618,Wicked Dog,0,,1,,,
4362065,3188966,Taste Of Power,0,,1,,,
4362065,8158748,Top Records,1,,1,,Producer,
4362593,253281,NOFX,0,,1,,,
4362593,260930,Fat Mike (2),1,,1,,"Bass, Vocals",
4362593,3189420,Mathieu Elie,1,,2,,Director Of Photography,
4362593,463803,Erik Sandin,1,,3,,Drums,
4362593,685297,Jamie McMann,1,,4,,Engineer [Audio Mix],
4362593,260930,Fat Mike (2),1,,5,,Executive Producer,
4362593,1630557,Kent Jamieson,1,,6,,Executive Producer,
4362593,3189419,Cristina Martins (2),1,,7,,Film Director,
4362593,463801,Eric Melvin,1,,8,,Film Editor,
4362593,4784684,Jimmy James (23),1,,9,,Guitar,
4362593,463800,El Hefe,1,,10,,"Guitar, Trombone, Vocals",
4362593,463801,Eric Melvin,1,,11,,"Guitar, Vocals",
4362593,862994,Limo (4),1,,12,,Keyboards,
4362593,639400,Ryan Harlin,1,,13,,Layout,
4362672,307465,Blind Willie Johnson,0,,1,,,
4366190,832962,The Academy Of St. Martin-in-the-Fields,0,Academy Of St. Martin-In-The-Fields,1,",",,
4366190,835735,Sir Neville Marriner,0,Neville Marriner,2,,,
4366190,835735,Sir Neville Marriner,1,Neville Marriner,1,,Conductor,
4366190,832962,The Academy Of St. Martin-in-the-Fields,1,Academy Of St. Martin-In-The-Fields,2,,Orchestra,
4366959,1434460,I Fratelli,0,,1,,,
4366959,10860,Alberto Baldan Bembo,1,A. Baldan,1,,"Arranged By, Directed By [Orchestra]",
4369720,737925,Karol Szymanowski,0,Szymanowski,1,-,,
4369720,3109632,Pro Arte Quartet,0,,2,,,
4369720,2471853,Parry Karp,1,,1,,Cello,
4369720,737925,Karol Szymanowski,1,Szymanowski,2,,Composed By,
4369720,3174991,Bruce Edelstein,1,,3,,"Design [Cover Design], Graphics",
4369720,3109632,Pro Arte Quartet,1,,4,,Ensemble,
4369720,307942,Bernie Grundman,1,,5,,Mastered By [Mastering Engineer],
4369720,3193031,John Erling,1,,6,,Music Consultant [Repertoire Consultant],
4369720,787376,Herschel Burke Gilbert,1,,7,,Producer,
4369720,3131508,Zofia Helman,1,,8,,Sleeve Notes,
4369720,3193030,Richard Blum (2),1,,9,,Viola,
4369720,3193029,Martha Francis Blum,1,,10,,Violin,
4369720,3193028,Norman Paulu,1,,11,,Violin,
4372861,89630,Chris Montez,0,,1,,,
4375831,118760,No Artist,0,,1,,,
4375831,2055447,Claus Fentzloff,1,C. Fentzloff,1,,"Recorded By, Field Recording",
4377019,119944,S.K.9.,0,Sk9,1,,,
4377021,2070057,Dune (18),0,,1,,,
4377495,284744,Dizzy Gillespie And His Orchestra,0,,1,,,
4377495,213242,Clare Fischer,1,Clare Fisher,1,,Arranged By,
4377495,262160,George Duvivier,1,,2,,Bass,
4377495,295642,Charlie Persip,1,,3,,Drums,
4377495,636022,Robert DiDomenica,1,,4,,Flute,
4377495,552915,Joseph Singer,1,Joe Singer,5,,French Horn,
4377495,295645,Ray Alonge,1,,6,,French Horn,
4377495,967480,Richard Berg (3),1,,7,,French Horn,
4377495,739321,Benny Green (2),1,,8,,Liner Notes,
4377495,265629,Hank Jones,1,,9,,"Piano, Cello",
4377495,263794,Bennie Green,1,,10,,Trombone,
4377495,64694,Dizzy Gillespie,1,,11,,Trumpet,
4377495,545204,Jay McAllister,1,,12,,Tuba,
4377495,349559,George Devens,1,,13,,Vibraphone,
4377495,1749238,Ernest Bright,1,,14,,Woodwind,
4377495,304914,John Murtaugh,1,,15,,Woodwind,
4377495,1749237,Paul Richie,1,,16,,Woodwind,
4377495,752428,Stanley Webb,1,Stan Webb,17,,Woodwind,
4378263,1607171,Daniel Norgren,0,,1,,,
4378263,1607171,Daniel Norgren,1,,1,,Recorded By,
4378365,79459,Oingo Boingo,0,,1,,,
4378365,440999,Kerry Hatch,1,,1,,Bass,
4378365,439111,"\"Johnny \"\"Vatos\"\" Hernandez\"",1,Vatos,2,,Drums,
4378365,129633,Steve Brown,1,,3,,Engineer,
4378365,79461,Steve Bartek,1,,4,,Guitar,
4378365,75864,Danny Elfman,1,,5,,"Guitar, Vocals, Written-By",
4378365,269066,Richard Gibbs,1,,6,,"Keyboards, Trombone",
4378365,79459,Oingo Boingo,1,,7,,Producer,
4378365,267739,Peter Solley,1,Pete Solley,8,,Producer,
4378365,439113,Leon Schneiderman,1,,9,,Saxophone,
4378365,439112,Sam Phipps,1,Sluggo,10,,Saxophone,
4378365,438522,Dale Turner,1,,11,,Trumpet,
4379963,179207,Mick Ronson,0,,1,,,
4379963,1447090,Francesca Restrepo,1,,1,,"Art Direction, Design",
4379963,1832745,Tim Manteau,1,Timothy Manteau,2,,Artwork [Assistant],
4379963,130653,David Leonard,1,,3,,Engineer,5
4379963,260443,Erwin Musper,1,,4,,Engineer,2
4379963,196905,John Holbrook,1,,5,,Engineer,9
4379963,384021,Kevin Kerrigan,1,KK,6,,Engineer,"1, 3, 4, 6 to 8"
4379963,263011,Mike Wanchic,1,,7,,Engineer,5
4379963,1084682,Sham Morris,1,,8,,Engineer,5
4379963,1023947,Sam Lederman,1,,9,,Executive-Producer,
4379963,286540,Steve Popovich,1,,10,,Executive-Producer,
4379963,1084683,Suzanne Ronson,1,,11,,Executive-Producer,
4379963,179207,Mick Ronson,1,,12,,Guitar,"1 to 5, 7, 8"
4379963,259758,Ted Jensen,1,,13,,Mastered By,
4379963,251549,Bob Rock,1,,14,,Mixed By,2
4379963,277829,Frankie LaRocka,1,Frankie La Rocka,15,,Mixed By,"1, 3, 5, 7, 8, 10"
4379963,367831,Joe Elliott,1,,16,,Mixed By,"1, 5, 7, 8"
4379963,196905,John Holbrook,1,,17,,Mixed By,9
4379963,384021,Kevin Kerrigan,1,KK,18,,Mixed By,6
4379963,179207,Mick Ronson,1,,19,,Mixed By,9
4379963,173808,Peter Denenberg,1,,20,,Mixed By,"1, 3 to 5, 7, 8, 10"
4379963,1084682,Sham Morris,1,,21,,Mixed By,"4, 5, 7"
4379963,655922,Sheila Rock,1,,22,,Photography By [Chrissie Hynde Photo],
4379963,2482866,Karen Barakan,1,,23,,Photography By [Cover Photo],
4379963,625512,Mick Rock,1,,24,,Photography By [Fan Grabbing Guitar Photo],
4379963,1833292,George Corsillo,1,,25,,Photography By [Hand-tinting Of John Mellencamp Photo],
4379963,2267136,Tony Stone Images,1,,26,,Photography By [Humber Bridge Photo],
4379963,2482864,Ross Halstand,1,,27,,Photography By [Joe Elliott Photo],
4379963,2243546,Wayne Maser,1,Wayne Masur,28,,Photography By [John Mellencamp Photo],
4379963,2245907,Peter Gabriel (2),1,,29,,Photography By [Mick & David Bowie Photo & Color Photo Of Mick],
4379963,2482865,Linda Woods,1,,30,,Photography By [Mick & Ian Hunter Photo & Mick Silhouette Photo],
4379963,469857,George Cowan,1,,31,,"Photography By [Mick & Suzanne Photo, Mick & Lisa Photo And Mick Smiling Photo]",
4379963,1084683,Suzanne Ronson,1,,32,,Photography By [Mick Engineering Photo],
4379963,1948970,Ken Regan,1,,33,,Photography By [Mick Jumping Photo],
4379963,450731,Pennie Smith,1,,34,,Photography By [Mick With Arm In Air Photo],
4379963,137863,Bruce Fairbairn,1,,35,,Producer,2
4379963,179207,Mick Ronson,1,,36,,Producer,"1, 3 to 9"
4379963,1084682,Sham Morris,1,,37,,Producer,"1, 3 to 5, 7, 8"
4379963,179207,Mick Ronson,1,,38,,Vocals,"1, 3 to 5, 7, 8"
4379963,179207,Mick Ronson,1,M. Ronson,39,,Written-By,"1, 3 to 5, 7"
4379963,1084682,Sham Morris,1,S. Morris,40,,Written-By,"3 to 5, 7"
4382058,194,Various,0,,1,,,
4385126,751538,Phoenix (23),0,,1,,,
4385126,731613,Iosif Kappl,1,,1,,"Bass Guitar [Chitară Bas], Voice [Voce], Violin [Vioară], Percussion [Percuție], Recorder [Blockflöte]",
4385126,343769,Costin Petrescu,1,,2,,"Drums [Baterie], Cimbalom [Țambal]",
4385126,433236,Theodor Negrescu,1,,3,,Engineer [Maestru De Sunet],
4385126,731618,Nicolae Covaci,1,,4,,"Guitar [Chitară Solo], Guitar [Double Six], Voice [Voce], Percussion [Percuție], Fluier",
4385126,731620,Valeriu Sepi,1,,5,,Percussion [Percuție],
4385126,731619,Mircea Baniciu,1,,6,,"Voice [Voce], Guitar [Chitară], Percussion [Percuție]",
4387112,25767,Chris Rea,0,,1,,,
4387112,22765,Carol Kenyon,1,,1,,Backing Vocals,
4387112,56739,Linda Taylor,1,,2,,Backing Vocals,
4387112,321900,Robert Ahwai,1,,3,,Bass,
4387112,252447,Max Middleton,1,,4,,Drums,
4387112,292860,Justin Shirley-Smith,1,,5,,Engineer,
4387112,252447,Max Middleton,1,,6,,Percussion,
4387112,119832,Jon Kelly,1,,7,,Producer,
4389139,2211359,DJ Ives M & DJ T.H.,0,,1,,,
4389139,2211359,DJ Ives M & DJ T.H.,1,,1,,"Composed By, Producer",
4389139,1970519,DJ Ives M,1,,2,,Performer,
4389139,1970520,Dj T.H.,1,,3,,Performer,
4389397,556531,Bloodsessions,0,,1,,,
4394218,89660,Etta James,0,,1,,,
4394218,252342,Jay Newland,1,,1,,Engineer,
4394218,1263206,Lupe de Leon,1,,2,,Executive-Producer,
4395496,14661,Hugh Masekela,0,,1,,,
4395496,1167652,Los Ballederos Hornas Africanos De Townsheep,1,,1,,Backing Vocals,
4395496,328200,Bakithi Kumalo,1,,2,,"Bass, Vocals",
4395496,2282860,King/Klass Design Group,1,,3,,Design,
4395496,1087258,Damon Duewhite,1,,4,,Drums,
4395496,300113,David Hewitt,1,Dave Hewitt,5,,Engineer,
4395496,406223,Phil Gitomer,1,,6,,Engineer [Assistant],
4395496,330588,Ryan Hewitt,1,,7,,Engineer [Assistant],
4395496,406204,Sean McClintock,1,,8,,Engineer [Assistant],
4395496,1306515,K.D. Kagel,1,,9,,Executive Producer,
4395496,384381,Mitchell Markus,1,,10,,Executive Producer,
4395496,795956,Paul A. Sloman,1,,11,,Executive Producer,
4395496,14661,Hugh Masekela,1,,12,,"Flugelhorn, Trumpet",
4395496,923442,Lawrence Matshiza,1,,13,,"Guitar, Vocals",
4395496,801265,Themba Mkhize,1,,14,,"Keyboards, Vocals",
4395496,2110760,Nita Scott,1,,15,,Management [Representation],
4395496,1884845,John Oshima,1,,16,,"Management [Tour], Producer [Assistant]",
4395496,339468,Gene Paul,1,,17,,Mastered By [Cd],
4395496,315355,Bernie Kirsh,1,Bernie Kirsch,18,,Mixed By,
4395496,14661,Hugh Masekela,1,,19,,Mixed By,
4395496,1306515,K.D. Kagel,1,,20,,Mixed By,
4395496,423072,Darren Mora,1,,21,,Mixed By [Assistant],
4395496,397864,Robert Read,1,,22,,Mixed By [Assistant],
4395496,601757,Remi Kabaka,1,,23,,"Percussion, Vocals",
4395496,2260954,Jacki Sallow,1,,24,,Photography By,
4395496,14661,Hugh Masekela,1,,25,,Producer,
4395496,1306515,K.D. Kagel,1,,26,,Producer,
4395496,1167653,Ngenekhaya Mahlanghu,1,,27,,"Saxophone, Flute, Vocals, Percussion",
4397109,559268,Tierra Santa,0,,1,,,
4402619,231577,Pixies,0,,1,,,
4402619,1827008,Vaughan Oliver,1,,1,,"Art Direction, Design",
4402619,1849228,Steven Appleby,1,,2,,Artwork [Rockets],
4402619,135343,Kim Deal,1,,3,,"Bass, Vocals",
4402619,1827007,Chris Bigg (2),1,,4,,Design [Assistance],
4402619,1829048,Paul McMenamin,1,,5,,Design [Assistance],
4402619,280832,Dave Lovering,1,David Lovering,6,,Drums,
4402619,272079,Steven Haigler,1,Steve Haigler,7,,Engineer,
4402619,418874,Andrew Ballard,1,,8,,Engineer [Assistant],
4402619,292599,John McDonnell,1,,9,,Engineer [Assistant],
4402619,477972,Ken Gardner,1,,10,,Engineer [Assistant],
4402619,477970,Philipe Tousche,1,,11,,Engineer [Assistant],
4402619,418877,Scott Blockland,1,,12,,Engineer [Assistant],
4402619,223296,Eric Drew Feldman,1,,13,,"Keyboards, Synthesizer [Synthetics]",
4402619,1847484,TTP Ltd.,1,,14,,Layout [Typesetting],
4402619,314217,Joey Santiago,1,,15,,Lead Guitar,
4402619,486968,Simon Larbalestier,1,,16,,Photography By,
4402619,93281,Gil Norton,1,,17,,Producer,
4402619,390397,Black Francis,1,,18,,Songwriter,"1 to 4, 6 to 15"
4402619,533013,Jef Feldman,1,,19,,"Tabla, Goblet Drum [Dumbek]",
4402619,390397,Black Francis,1,,20,,"Vocals, Guitar",
4406609,1108337,SMN,0,,1,,,
4412647,1176855,Mazes,0,,1,,,
4414187,705767,Proletkult,0,,1,,,
4415987,1128516,Koen (4),0,,1,,,
4415987,3095325,Orkest Harry Silver,1,,1,,Orchestra,
4415987,337901,Johnny Blenco,1,,2,,Producer,
4418952,1173961,Ustad Bismillah Khan And Party,0,Bismillah Khan & Party,1,,,
4418952,902560,Bismillah Khan,1,,1,,Shenai,
4419337,9373,Beenie Man,0,,1,,,
4420093,3217443,"\"Pepe Nuñez \"\"El Loreño\"\"\"",0,El Loreño,1,,,
4420093,3244129,José María Pardo,1,,1,,Flamenco Guitar,
4423743,61008,Paul Hamill,0,,1,,,
4427126,372976,The Dell-Vikings,0,Del Vikings,1,,,
4427126,431723,John Abbott,1,,1,,Arranged By,
4427126,307063,Danny Jordan,1,,2,,Producer,
4427126,431723,John Abbott,1,,3,,Producer,
4427126,864310,Clarence E. Quick,1,C.E. Quick,4,,Written-By,
4432805,170355,Deep Purple,0,,1,,,
4432805,170355,Deep Purple,1,,1,,Arranged By,
4432805,261635,Ian Paice,1,,2,,Drums,
4432805,274346,Barry Ainsworth,1,,3,,"Engineer, Engineer [Sound Balance]",
4432805,1873008,Les Weisbrich,1,,4,,Graphic Design,
4432805,309402,Ritchie Blackmore,1,,5,,Lead Guitar,
4432805,274347,Derek Lawrence,1,,6,,Producer,
4432805,517995,Rod Evans,1,,7,,Vocals,
4432805,517994,Nick Simper,1,Nic Simper,8,,"Vocals, Bass Guitar",
4432805,262410,Jon Lord,1,,9,,"Vocals, Organ",
4432862,1171789,Don Ständer,0,Don Shoyu Ständer,1,,,
4432862,1171788,Martin Hoffmann-Teigel,1,,1,,Composed By,
4434828,331253,Anarchy 6,0,¡Anarchy 6!,1,,,
4434828,601494,Raymond Pettibon,1,Ray Pettibon,1,,Artwork [Front Cover Art],
4434828,2789459,H.C. Skinner,1,,2,,"Bass, Backing Vocals",
4434828,2789457,Mark Davey,1,,3,,"Drums, Backing Vocals",
4434828,2789462,Sid Crash,1,,4,,Engineer,
4434828,297641,Jeff McDonald,1,,5,,Executive-Producer,
4434828,2789460,Spike Geek,1,,6,,Guitar [Guitars],"A1 to A6, A8, A9, B1 to B6"
4434828,483457,Dave Markey,1,Davey M.,7,,Layout,
4434828,2789456,Chemical Warfare (2),1,,8,,Lead Vocals,
4434828,479250,Carol Hibbs,1,ch,9,,Mastered By,
4434828,331253,Anarchy 6,1,,10,,"Music By, Words By","A1 to B2, B4 to B7"
4434828,1321093,Joe Cole (2),1,,11,,Photography By [Back Cover Photography],
4434828,580304,Ed Colver,1,,12,,Photography By [Insert Photos],
4434828,2544861,Mouse (24),1,,13,,Photography By [Insert Photos],
4434828,44910,SFTG,1,,14,,Photography By [Insert Photos],
4434828,331254,Phyllis Davies,1,,15,,Producer,
4434828,2789458,Jennifer H.B.,1,,16,,Vocals [Additional Vocals],
4434828,2789463,Mc D.L. Travis,1,,17,,Vocals [Additional Vocals],
4436559,582734,Al Williams (5),0,,1,,,
4436559,2103759,The LPTs,1,The LPT's,1,,Orchestra,
4436559,635572,Fred Bridges,1,Bridges,2,,Producer,
4436559,635567,Richard Knight,1,Knight,3,,Producer,
4436559,635572,Fred Bridges,1,Bridges,4,,Written-By,
4436559,635567,Richard Knight,1,Knight,5,,Written-By,
4440355,82730,The Beatles,0,,1,,,
4441516,3227840,Tom Barrand,0,,1,,,
4442257,3228142,F.B.I. (10),0,,1,,,
4442257,346896,Johnny Arthey,1,,1,,Arranged By,
4442257,346896,Johnny Arthey,1,,2,,Conductor,
4442257,346896,Johnny Arthey,1,,3,,Producer,
4442257,307004,Phillip Swern,1,,4,,Producer,
4443025,3228586,Eye Catching,0,,1,,,
4445637,256053,Pete Townshend,0,,1,,,
4445897,3201413,Jamie Blake,0,,1,,,
4445897,264726,Paul Q. Kolderie,1,,1,,Engineer,
4445897,44409,Sean Slade,1,,2,,Engineer,
4445897,11415,Bob Clearmountain,1,,3,,Mixed By,"1 to 3, 8, 10, 11"
4445897,117931,David J. Holman,1,,4,,Mixed By,"4 to 7, 9"
4445897,264726,Paul Q. Kolderie,1,,5,,Producer,
4445897,44409,Sean Slade,1,,6,,Producer,
4445897,3201413,Jamie Blake,1,,7,,Written By,"1 to 3, 5 to 9, 11"
4446214,2888999,Crypticz,0,,1,,,
4446214,2908425,Jordan Parsons,1,,1,,Mastered By,
4447686,1329418,Gleichlaufschwankung,0,,1,,,
4449884,3231995,Enli5,0,,1,,,
4451357,14659,Les G.O. Culture,0,,1,,,
4451357,210040,Benoit Marissal,1,B. Marissal,1,,"Engineer, Mixed By",
4451357,109383,Jacky Meurisse,1,J. Meurisse,2,,"Engineer, Mixed By",
4451357,198475,Michel Nachtergaele,1,M. Nachtergaele,3,,Executive-Producer [For Smash Prod. Inc.],
4454546,3550724,Ειρήνη Κονιτοπούλου,0,Ειρήνη Κονιτοπούλου - Λεγάκη,1,,,
4454546,1931843,Γιώργος Κονιτόπουλος,1,Γ. Κονιτόπουλου,1,,Conductor [δημώδους ὀρχήστρας],
4454546,3550724,Ειρήνη Κονιτοπούλου,1,Ειρήνη Κονιτοπούλου - Λεγάκη,2,,Vocals,
4458006,162564,Astor Piazzolla,0,,1,,,
4458006,162564,Astor Piazzolla,1,,1,,Bandoneon,
4458006,303163,Andy Gonzalez,1,,2,,Bass,
4458006,303413,Paquito D'Rivera,1,,3,,Clarinet,
4458006,1006848,Rodolfo Alchourron,1,,4,,Electric Guitar,
4458006,1247380,Fernando González (2),1,,5,,Liner Notes,
4458006,321742,Kip Hanrahan,1,,6,,Liner Notes,
4458006,1232053,Pablo Zinger,1,,7,,Piano,
4458006,162564,Astor Piazzolla,1,,8,,Producer,
4458006,321742,Kip Hanrahan,1,,9,,Producer,
4458006,303413,Paquito D'Rivera,1,,10,,Saxophone,
4458006,545948,Fernando Suárez Paz,1,,11,,Violin,
4459204,57103,Elton John,0,,1,,,
4461149,350483,Langston Hughes,0,,1,,,
4461149,342667,Leonard Feather,1,,1,,"Arranged By, Conductor, Composed By",A1 to A7
4461149,258461,Milt Hinton,1,,2,,Bass,A1 to A7
4461149,200815,Charles Mingus,1,,3,,"Bass, Arranged By, Conductor, Composed By",B1 to B8
4461149,1853301,Fran Scott,1,,4,,Cover,
4461149,356444,Kenny Dennis,1,,5,,Drums,B1 to B8
4461149,260724,Osie Johnson,1,,6,,Drums,A1 to A7
4461149,339187,Val Valentin,1,,7,,Engineer,
4461149,486783,Don Young (2),1,,8,,Engineer [Remastering],
4461149,342667,Leonard Feather,1,,9,,Liner Notes,
4461149,1830231,Roy DeCarava,1,Roy De Carava,10,,Photography By,
4461149,477765,Al Williams (4),1,,11,,Piano,A1 to A7
4461149,253065,Horace Parlan,1,,12,,Piano,B1 to B8
4461149,342667,Leonard Feather,1,,13,,Producer,
4461149,253067,Shafi Hadi,1,,14,,Tenor Saxophone,B1 to B8
4461149,332590,Sam Taylor (2),1,Sam (The Man) Taylor,15,,"Tenor Saxophone, Clarinet",A1 to A7
4461149,253066,Jimmy Knepper,1,,16,,Trombone,B1 to B8
4461149,258463,Vic Dickenson,1,,17,,Trombone,A1 to A7
4461149,339906,"\"Henry \"\"Red\"\" Allen\"",1,Red Allen,18,,Trumpet,A1 to A7
4461149,350483,Langston Hughes,1,,19,,"Vocals, Lyrics By, Composed By",
4466472,578196,Alain Goraguer Et Son Orchestre,0,,1,,,
4466472,2864919,Gérard Decaux,1,,1,,Photography By,
4466472,4064385,Pablo Villa,1,,2,,Written-By,
4466523,3240101,Il Tenente,0,,1,,,
4466684,346442,Scanner (3),0,,1,,,
4466684,5688718,The Shouting Flensdrinkers,1,,1,,Backing Vocals,
4466684,385275,Martin Bork,1,,2,,Bass,
4466684,5682150,Allegro Talent Music Management,1,,3,,Booking,
4466684,1131641,Sylvia Mieres,1,,4,,"Cover, Painting",
4466684,1634905,Wolfgang Kolorz,1,,5,,Drums,
4466684,1091632,Matthew Rudzinski,1,Matthew H. Rudzinski,6,,"Executive-Producer [Studio 2012], Coordinator [Project, Studio 2012]",
4466684,1634906,Axel A.J. Julius,1,Axel Julius,7,,Guitar,
4466684,1634904,Tom S. Sopha,1,Tom Sopha,8,,Guitar,
4466684,617119,Adam Peterson,1,,9,,"Layout, Design",
4466684,1254380,Matt Johnsen,1,,10,,Liner Notes,
4466684,380865,Jamie King,1,,11,,Mastered By [Studio 2012],
4466684,1115044,Erik Dumsch,1,,12,,Mixed By,
4466684,2241141,Martin Becker (4),1,,13,,Photography By [Original Band Photography],
4466684,1115044,Erik Dumsch,1,,14,,Producer,
4466684,269567,Frank Bornemann,1,,15,,Producer,
4466684,346442,Scanner (3),1,,16,,Producer,
4466684,1039166,Michael Gerlach (3),1,,17,,"Sampler, Keyboards",
4466684,270514,S. L. Coe,1,,18,,Vocals,
4466944,229180,The Platters,0,,1,,,
4467017,280034,Crystal Gayle,0,,1,,,
4467017,276426,Jimmy Bowen,1,,1,,Producer,
4467017,469688,Joey Carbone,1,,2,,Written-By,
4467189,44113,Vincent Herring,0,,1,With,,
4467189,255141,Wallace Roney,0,,2,",",,
4467189,272493,Mulgrew Miller,0,,3,",",,
4467189,272054,Ira Coleman,0,,4,",",,
4467189,306789,Carl Allen,0,,5,,,
4467189,44113,Vincent Herring,1,,1,,Alto Saxophone,
4467189,272054,Ira Coleman,1,,2,,Bass,
4467189,306789,Carl Allen,1,,3,,Drums,
4467189,272493,Mulgrew Miller,1,,4,,Piano,
4467189,255141,Wallace Roney,1,,5,,Trumpet,
4468217,390209,Mitty Collier,0,,1,,,
4481224,472358,Stagnation,0,,1,,,
4481436,368541,Little Junior Parker,0,Junior Parker,1,,,
4483432,1123290,Bill Staines,0,,1,,,
4483432,427883,Glenn Berger,1,,1,,Backing Vocals,
4483432,1109703,Jeanie Stahl,1,,2,,Backing Vocals,
4483432,998205,Mason Daring,1,,3,,Backing Vocals,
4483432,1315770,John G. Curtis,1,John Curtis,4,,"Banjo, Mandolin",
4483432,1078566,Mike Walsh (2),1,,5,,Bass,
4483432,427883,Glenn Berger,1,,6,,"Co-producer, Engineer",
4483432,11254175,Bob Lawson (5),1,,7,,Engineer [Additional],
4483432,680161,Ed Goodreau,1,,8,,Engineer [Additional],
4483432,976528,Guy Van Duser,1,,9,,Guitar [Nylon And High String],
4483432,950174,Kenny White (2),1,,10,,Keyboards,
4483432,3249258,Martha Podren,1,,11,,"Layout, Graphics",
4483432,346852,Tony Dawsey,1,,12,,Mastered By,
4483432,1524995,Karen Staines,1,Karen Elrod Staines,13,,Photography By [Casa Grande],
4483432,998205,Mason Daring,1,,14,,Producer,
4483432,976523,Billy Novick,1,,15,,Soprano Saxophone,
4483432,1127717,Stuart Schulman,1,,16,,Violin,
4483432,1123290,Bill Staines,1,,17,,"Written-By, Vocals, Acoustic Guitar, Guitar [Nylon String], Design [Jacket]",
4485900,706008,Ögenix,0,,1,,,
4485900,1497328,Carlos Araya,1,,1,,Backing Vocals,"1, 2"
4485900,1497327,Daniel Souto,1,,2,,Backing Vocals,"1, 3"
