release_id,style
6736904,Latin Jazz
6736904,Samba
6736904,MPB
6739482,Indie Rock
6741620,Schlager
6742084,Pop Rock
6742223,Hardcore
6742223,Post-Punk
6750969,Techno
6750969,Tech House
6753282,Instrumental
6753282,Rock & Roll
6753282,Pop Rock
6757348,Folk
6757348,Nordic
6757498,Folk
6767096,Country
6768612,Power Pop
6769141,Chanson
6772043,Rhythm & Blues
6772043,Jump Blues
6778474,Hard Rock
6778474,Pop Rock
6779950,Heavy Metal
6779950,Speed Metal
6779950,Power Metal
6783801,Easy Listening
6784533,Country Rock
6784533,Classic Rock
6790712,Folk
6793007,Black Metal
6793007,Post Rock
6798325,Synthwave
6805564,Acid House
6805564,UK Garage
6805564,House
6810157,Death Metal
6811702,Celtic
6811702,Folk
6812891,Soul
6814139,Lounge
6814139,Pop Rock
6814900,Prog Rock
6814900,Beat
6820439,Vocal
6820439,Ballad
6821140,Noise
6821140,Vaporwave
6821140,Experimental
6824507,Modern
6827225,Deathcore
6830277,Punk
6830277,Krautrock
6830277,Beat
6832062,Opera
6832062,Romantic
6832529,Surf
6836120,Prog Rock
6837469,Classic Rock
6838737,Rhythm & Blues
6838737,Beat
6839982,Vocal
6843407,House
6846749,Hard Rock
6846749,AOR
6846749,Pop Rock
6848549,Folk
6853050,Pop Rock
6853050,Schlager
6854760,Europop
6854760,Ballad
6854760,Vocal
6856503,Punk
6856503,Oi
6856970,Classic Rock
6858639,Future Jazz
6862213,Vocal
6864595,Blues Rock
6864595,Funk
6867497,Hard Rock
6867867,Prog Rock
6870870,Chanson
6871746,Hard Rock
6881246,Lo-Fi
6881246,Musique Concrète
6881246,Noise
6883397,Vocal
6886424,Doom Metal
6886424,Death Metal
6886424,Crust
6889190,Country Rock
6889190,Psychedelic Rock
6890448,Juke
6890448,Ghetto House
6890448,Footwork
6896693,Theme
6896693,Soundtrack
6896693,Easy Listening
6896997,Dub Techno
6901829,Vocal
6907517,Heavy Metal
6918355,New Age
6918949,Indie Rock
6918949,Folk
6920149,Techno
6920149,Industrial
6920464,Dixieland
6921083,Synth-pop
6922165,Vocal
6927544,Contemporary Jazz
6928239,Hardcore Hip-Hop
6928239,Thug Rap
6928239,G-Funk
6928239,Gangsta
6931064,Rock & Roll
6931064,Classic Rock
6931704,Soul-Jazz
6931704,Easy Listening
6935559,Modern
6939872,Rhythm & Blues
6942678,Experimental
6943461,House
6943461,Electro
6944120,Beat
6944120,Classic Rock
6952088,Pop Rock
6958915,Psychedelic Rock
6958915,Prog Rock
6958915,Pop Rock
6962255,Cool Jazz
6962506,Trance
6966470,Noise
6969241,Hardcore
6969766,Hard Rock
6969777,Hard Rock
6971823,Funk
6972995,House
6972995,Deep House
6977100,Rock & Roll
6980430,Death Metal
6985734,Progressive Trance
6985734,Trance
6988283,Chicago Blues
6998024,Deep House
7002717,Indie Rock
7005313,Polka
7007380,Heavy Metal
7010533,Folk
7010533,Acoustic
7011982,Disco
7013213,Chanson
7024690,Schlager
7024690,Folk
7028603,House
7035997,Ska
7035997,Rocksteady
7036267,Zouk
7036267,Compas
7045743,Folk
7051973,Psychedelic Rock
7055647,Soca
7055647,Calypso
7056962,Folk
7056962,Folk Rock
7064522,Heavy Metal
7067596,Reggae-Pop
7067596,Synth-pop
7067596,Funk
7067596,Lambada
7072237,Soundtrack
7075975,Gangsta
7077817,Disco
7077817,Eurobeat
7084278,Rocksteady
7086772,Ambient
7086772,Dark Ambient
7086772,Drone
7088793,UK Garage
7091962,Progressive Trance
7091962,Trance
7092012,Big Band
7094771,Synth-pop
7094771,Disco
7097823,Ambient
7097823,Folk Metal
7106541,Rock & Roll
7106541,Pop Rock
7108208,Soul
7108208,Funk
7111115,Prog Rock
7112209,Romantic
7112209,Choral
7114252,Chanson
7117558,Modern
7119130,Field Recording
7125317,Acoustic
7125317,Experimental
7126355,Modern
7126355,Romantic
7130270,Disco
7141793,Country
7141793,Country Rock
7141793,Southern Rock
7142858,Deep House
7142858,Techno
7142858,Minimal
7145216,Gangsta
7145216,Hardcore Hip-Hop
7145216,Thug Rap
7148574,Alternative Rock
7148652,Trance
7150347,Euro House
7150347,House
7150384,Progressive House
7150384,House
7150828,Country
7156716,Cumbia
7156716,Disco
7156716,Guaracha
7156716,Boogaloo
7156716,Salsa
7159637,Thrash
7160240,Electro House
7160240,House
7160240,Dubstep
7160490,Rhythm & Blues
7160490,Soundtrack
7161427,Blues Rock
7161427,Fusion
7161427,Classic Rock
7162700,Hard Bop
7162700,Post Bop
7162700,Modal
7170328,Folk
7170746,Techno
7171070,Folk
7174069,Easy Listening
7175051,Religious
7176871,Modern
7177534,Blues Rock
7177534,Psychedelic Rock
7178772,Alternative Rock
7178772,Pub Rock
7178772,Rock & Roll
7186559,Hard Rock
7188036,Power Pop
7188036,Pop Rock
7188036,Ballad
7188432,Death Metal
7194324,Hard Bop
7194324,Cool Jazz
7195943,Indie Rock
7198576,Death Metal
7205291,Thrash
7209645,Deep House
7212559,Soundtrack
7212559,Pop Rap
7212559,Pop Rock
7212559,Synth-pop
7212559,Electro
7218891,Rock & Roll
7218891,Interview
7220437,Ballad
7221561,Folk
7221561,Alternative Rock
7225364,Electro
7229426,Hard Rock
7229426,Classic Rock
7232518,Gospel
7243817,Pop Rock
7243817,Folk Rock
7244808,Baroque
7246560,Europop
7246560,Eurodance
7247887,Pop Rock
7247887,Surf
7248473,Folk Metal
7249067,Pop Rock
7251333,Folk
7255053,Soft Rock
7255053,Pop Rock
7258397,Prog Rock
7262473,Thai Classical
7265036,Romantic
7268874,Rock & Roll
7268874,Punk
7274679,Alternative Rock
7274679,House
7274679,Synth-pop
7289687,Chanson
7297710,Soundtrack
7297710,Ballad
7301118,Comedy
7301121,Chanson
7301121,Romani
7301267,Rock & Roll
7301267,Classic Rock
7307659,Vocal
7307659,Folk Rock
7307659,Pop Rock
7309156,Chicago Blues
7309156,Electric Blues
7310466,Samba
7311168,Italo-Disco
7312087,Salsa
7317832,Schlager
7327123,Contemporary Jazz
7329045,Tech House
7329305,Hard Rock
7329305,Arena Rock
7329778,Electro
7330736,Min'yō
7333467,Electro
7333467,Tech House
7333467,Minimal
7333555,Romantic
7338004,Metalcore
7338823,Modern
7345866,Garage Rock
7345866,Punk
7349455,Progressive House
7349455,Progressive Trance
7349455,Tech House
7351207,Dancehall
7351881,Rock & Roll
7355128,Bossa Nova
7359281,Synth-pop
7359281,Disco
7359281,Italo-Disco
7359606,Drum n Bass
7359606,Glitch
7359606,IDM
7368798,Trance
7368798,Euro House
7373955,Soundtrack
7373955,Indian Classical
7377632,Tango
7379357,Abstract
7381563,Hardcore Hip-Hop
7381563,Gangsta
7387285,Pop Rock
7388727,Pop Rock
7388727,Heavy Metal
7396443,Space Rock
7396443,Psychedelic Rock
7396443,Experimental
7398229,New Jack Swing
7399537,Vocal
7403904,Ballad
7403904,Doo Wop
7403904,Twist
7406797,Pop Rock
7406797,Synth-pop
7406797,Art Rock
7406797,New Wave
7406797,Neo-Classical
7412179,Poetry
7417017,House
7417017,Electro House
7419312,Tango
7433781,Synth-pop
7433781,Pop Rock
7433781,Indie Rock
7433795,Synth-pop
7441727,Folk
7444660,New Wave
7445484,Easy Listening
7445484,Swing
7445558,Trance
7445558,Hard House
7445558,Makina
7445558,Dubstep
7445558,Modern Classical
7445558,Swing
7445558,Hardstyle
7445558,Gabber
7445558,Speedcore
7445558,Drum n Bass
7448084,Space-Age
7448084,Easy Listening
7448084,Pacific
7450691,Pop Rock
7454361,Surf
7455499,Country Rock
7456069,Synth-pop
7462661,Folk
7462681,Delta Blues
7468878,Opera
7468878,Operetta
7470292,Rock & Roll
7470292,Pop Rock
7480505,Art Rock
7480505,Pop Rock
7481311,Big Band
7492308,Electro
7492308,Experimental
7492308,Ambient
7492640,Beat
7492640,Pop Rock
7498635,Prog Rock
7501833,Interview
7503830,Progressive House
7503830,Progressive Trance
7503830,Trance
7504611,Classical
7506456,Hard House
7508024,Hard Bop
7512748,Soundtrack
7512748,Folk Rock
7512748,Art Rock
7512748,Electro
7512748,Ambient
7516848,Techno
7516848,Electro
7516848,IDM
7518403,Makina
7520281,Techno
7523130,Noise
7523130,Lo-Fi
7523951,Pop Rock
7525419,Drum n Bass
7525983,Vocal
7525983,Instrumental
7525983,Gospel
7525983,Easy Listening
7530681,Deep House
7531216,Disco
7532828,Trance
7538228,Hip-House
7538228,Downtempo
7538228,House
7540217,Pop Rock
7540217,Vocal
7540217,Ballad
7540217,Symphonic Rock
7540603,House
7545277,Death Metal
7545277,Thrash
7552260,New Wave
7552260,Synth-pop
7554490,Country
7554780,Romantic
7558188,Alternative Rock
7558188,Shoegaze
7558188,Post-Punk
7564166,Tech House
7571681,Modern
7572046,House
7573850,Hardcore
7577473,Chanson
7578375,RnB/Swing
7578375,Disco
7578375,Neo Soul
7579097,House
7579097,Latin
7580875,Folk
7583089,Comedy
7585587,Delta Blues
7585587,Country Blues
7587069,House
7594297,Cretan
7594617,House
7595166,Hard House
7595173,Pop Rock
7595173,Soft Rock
7596517,Synth-pop
7596892,Folk Rock
7596892,Acoustic
7599426,Hardcore
7599426,Heavy Metal
7604269,Jazz-Funk
7605859,Chicago Blues
7606662,House
7622137,Indie Rock
7625355,Disco
7625355,Rock & Roll
7625355,New Wave
7633374,Funk Metal
7634228,Impressionist
7634877,Disco
7639687,Comedy
7640113,House
7646880,Comedy
7646880,Dialogue
7646880,Poetry
7646880,Chanson
7646880,Schlager
7648040,House
7649459,Gospel
7651704,Ambient
7651704,Dark Ambient
7651704,Drone
7651704,Experimental
7651704,Modern Classical
7651704,Tribal
7656422,Pub Rock
7657636,House
7657636,Electro House
7657636,Progressive House
7657636,Dubstep
7657636,Trap
7658261,Breakbeat
7658261,Drum n Bass
7658261,Jungle
7658261,Techno
7658261,Hardcore
7659123,Goth Rock
7660005,Roots Reggae
7660005,Dub
7661281,Nordic
7662442,Hardcore
7662442,Punk
7663014,Comedy
7663014,Spoken Word
7663873,Big Band
7663918,Indie Rock
7663918,Experimental
7663918,Synth-pop
7666876,Crunk
7667928,Downtempo
7667928,Synth-pop
7668542,Pop Rock
7668542,Vocal
7668542,Disco
7675254,Europop
7675254,Pop Rock
7675254,Hip Hop
7675254,Thrash
7675569,Big Band
7676633,Power Pop
7682717,Death Metal
7688465,Religious
7689883,Disco
7690179,Gangsta
7690179,Thug Rap
7690179,Hardcore Hip-Hop
7691149,Pop Rap
7693826,Gangsta
7696056,Deep House
7696056,Tech House
7698379,Folk Rock
7698379,Country Rock
7698379,Downtempo
7698379,Soundtrack
7700973,Schlager
7700973,Folk
7702418,Italo House
7703441,Pop Rock
7713020,Samba
7713020,Bossanova
7717138,New Wave
7717138,Ska
7724977,Beat
7724977,Schlager
7724977,Novelty
7728612,Folk
7729846,Chanson
7731709,Hard Rock
7732226,Hardcore Hip-Hop
7732706,Country
7732706,Gospel
7736324,Heavy Metal
7736324,Power Metal
7736735,Gospel
7744843,Folk Rock
7744843,Indie Rock
7744843,Classic Rock
7746006,Synth-pop
7746006,Synthwave
7746006,Ambient
7746006,IDM
7746006,Folk
7747507,House
7753763,Latin Jazz
7753763,Cha-Cha
7753763,Mambo
7756063,Alternative Rock
7756063,Country Rock
7758766,Classical
7758766,Romantic
7761720,Chiptune
7768960,Romantic
7790000,Schlager
7798172,Modern Electric Blues
7798172,Memphis Blues
7807979,Soft Rock
7811907,Garage Rock
7811907,Psychedelic Rock
7811907,Group Sounds
7814053,Schlager
7817857,Indie Rock
7817857,Soft Rock
7818778,Cumbia
7818778,Son
7818778,Plena
7818778,Bolero
7823007,Indie Rock
7823007,Shoegaze
7823009,Hardcore
7826351,Prog Rock
7826351,Ambient
7829703,Mod
7829856,Ambient
7829856,Drone
7829856,Experimental
7836906,House
7838503,Samba-Canção
7838503,Samba
7838503,Bolero
7840096,Electro House
7841944,Tango
7843089,Garage Rock
7843504,Downtempo
7844330,Heavy Metal
7844330,Hard Rock
7844330,Ballad
7847189,Indie Rock
7848519,Hardcore
7848519,Punk
7849623,Contemporary Jazz
7855813,Prog Rock
7855813,Hard Rock
7864890,Big Band
7864890,Swing
7864890,Vocal
7866478,Space Rock
7866478,Hard Rock
7869582,Hardcore
7869582,Punk
7869582,Noise
7870525,MPB
7870525,Soul
7874068,Chanson
7876770,Schlager
7879982,Laïkó
7885160,Synth-pop
7888082,Salsa
7888082,Merengue
7888082,Rumba
7888082,Cubano
7894528,Experimental
7894796,Folk
7898333,Hard Rock
7898333,Alternative Rock
7899142,African
7899142,Highlife
7901268,Hardcore
7907329,Modern
7907910,Tango
7908440,Rockabilly
7908729,Eurodance
7913051,Disco
7913051,Funk
7914761,Heavy Metal
7914862,Drum n Bass
7919221,Impressionist
7922510,Krautrock
7922510,Space Rock
7927459,Prog Rock
7930937,Gospel
7930937,Rhythm & Blues
7933883,Free Jazz
7935030,Synth-pop
7936443,Synth-pop
7936443,Techno
7936443,IDM
7936443,Abstract
7936443,New Wave
7936443,Breakbeat
7936713,Hardcore
7936713,Gabber
7936713,Hard Trance
7938179,Electro
7938179,Indie Rock
7938179,Industrial
7941052,Soundtrack
7941785,Soul-Jazz
7941902,Krautrock
7941902,Shoegaze
7941902,Indie Rock
7943228,Soul
7945720,Samba
7945720,Bossanova
7946722,Vocal
7947482,Pop Rock
7947482,Synth-pop
7949668,Disco
7949668,Funk
7953347,Jazzdance
7954682,Classical
7955575,Art Rock
7955575,Glam
7955575,Classic Rock
7955575,Psychedelic Rock
7955575,Experimental
7956604,Alternative Rock
7958886,Big Band
7958886,Swing
7963457,Schlager
7964508,Compas
7969071,Folk
7969071,Nordic
7974562,Pop Rock
7975387,Pop Rock
7977776,Schlager
7978218,Easy Listening
7978218,Comedy
7980846,Novelty
7984558,Mod
7984558,Vocal
7987577,Tango
7993004,House
7993004,Lambada
7993004,Synth-pop
7997732,Gangsta
8006080,Score
8012965,Alternative Rock
8015691,Contemporary Jazz
8015691,Soul-Jazz
8026467,Rhythm & Blues
8026467,Jazz-Funk
8026467,Soul
8030998,Reggae
8032018,Romantic
8032018,Classical
8033319,Ambient
8033319,Abstract
8033319,Experimental
8033555,Miami Bass
8036804,Folk Metal
8037486,Samba
8037711,Techno
8038790,Synth-pop
8038790,Vocal
8038790,Ballad
8038790,Pop Rock
8038840,Gospel
8038840,Vocal
8054379,Rock & Roll
8054379,Disco
8054379,Pop Rock
8054379,Classic Rock
8055387,Synth-pop
8061270,Abstract
8061270,Ambient
8061270,Experimental
8061270,Industrial
8064165,Easy Listening
8064165,Vocal
8064426,Hard Rock
8064426,Classic Rock
8065857,Noise
8065857,Free Improvisation
8067291,Romantic
8071617,Pop Rock
8071617,Alternative Rock
8074454,Alternative Rock
8074454,Brit Pop
8074889,Salsa
8075159,Soul
8075159,Disco
8083800,Hard Rock
8084826,Leftfield
8084826,New Wave
8084826,Pop Rock
8086064,Electro House
8086200,Folk
8086200,Polka
8086922,Beat
8086922,Garage Rock
8088726,Soundtrack
8089315,Schlager
8091397,Contemporary
8091397,Symphonic Metal
8101285,New Wave
8101285,Alternative Rock
8101285,Post-Punk
8107338,Electro
8107338,Pop Rock
8107338,Synth-pop
8108776,Classic Rock
8108800,Baroque
8111515,Pop Rock
8114070,House
8118553,Europop
8118553,Disco
8134209,Deep House
8135671,Minimal
8144363,Indie Rock
8144363,Pop Rock
8146852,Thug Rap
8147738,Progressive House
8147738,Progressive Breaks
8150295,Power Pop
8153351,Synth-pop
8153351,Alternative Rock
8153351,Pop Rock
8158046,Ska
8158046,Rhythm & Blues
8158650,Schlager
8160697,Disco
8161976,Soul
8162438,Country
8169637,Alternative Rock
8169637,Pop Rock
8175043,Folk
8176298,Pop Rock
8177576,Punk
8178465,Lounge
8178465,Surf
8181977,Hard Bop
8181977,Post Bop
8181977,Modal
8181977,Jazz-Funk
8186480,Hardcore
8186480,Punk
8186784,House
8192322,Gospel
8192322,Folk Rock
8193780,Ballad
8197590,Baroque
8199878,Comedy
8204105,Fusion
8208201,New Wave
8213316,Acoustic
8213316,Indie Rock
8215373,Comedy
8220386,Hard Rock
8221239,Heavy Metal
8233732,Indie Rock
8240799,Lo-Fi
8240799,Indie Rock
8240799,Experimental
8242844,Power Pop
8245746,Indie Pop
8247381,Europop
8247381,Tech House
8247381,Ballad
8250630,Ambient
8250630,Glitch
8250630,Synth-pop
8250732,Disco
8250732,Synth-pop
8253201,Folk Rock
8253201,Prog Rock
8256922,Baroque
8257800,New Wave
8257800,Synth-pop
8257800,Pop Rock
8257800,Ballad
8261432,Indie Rock
8261432,Shoegaze
8266353,African
8266353,Folk
8270980,Alternative Rock
8270980,Punk
8272756,Rhythm & Blues
8272756,Soul
8276602,Vocal
8276602,Pop Rock
8277286,Ska
8277286,New Wave
8282068,Post Bop
8282068,Modal
8283129,Punk
8283129,Thrash
8285633,Laïkó
8291324,Funk
8291324,Soul
8294003,Drum n Bass
8298287,Soundtrack
8299152,Techno
8299246,Beat
8299477,Rhythm & Blues
8305608,Chanson
8311395,Alternative Rock
8315294,Punk
8326912,Romantic
8327044,Industrial
8330325,Folk
8330726,Trance
8333395,Hard Rock
8333395,Pop Rock
8334437,Schlager
8334573,Opera
8334573,Romantic
8337276,Merengue
8342278,Rock & Roll
8342278,Pop Rock
8342278,Country Rock
8344063,House
8344960,Blues Rock
8344960,Classic Rock
8344960,Pop Rock
8344960,Rock & Roll
8350017,Folk
8350017,Easy Listening
8350805,Euro-Disco
8352676,MPB
8352676,Rock & Roll
8357586,Schlager
8363896,MPB
8364172,Vocal
8364642,Country
8373019,Classic Rock
8373019,Pop Rock
8376151,Easy Listening
8382529,New Wave
8382529,Punk
8387009,House
8389323,Country Rock
8389323,Pop Rock
8390572,Thrash
8390572,Hardcore
8390572,Punk
8390916,Ballad
8401231,Rhythmic Noise
8401231,Noise
8405585,Chicago Blues
8405646,Country
8407151,Ballad
8407151,Vocal
8420016,J-pop
8421684,Downtempo
8421684,Soul
8423183,AOR
8423183,Pop Rock
8423183,Arena Rock
8426945,Comedy
8427930,Black Metal
8431074,Vocal
8433300,Soul
8433427,Contemporary Jazz
8446308,Polka
8452542,Hard Rock
8455550,Progressive Metal
8455550,Death Metal
8467156,Funk
8467156,Disco
8468771,Breakbeat
8468771,Hardcore
8479454,Hard Rock
8485229,Hardcore
8487543,Synth-pop
8487579,Barbershop
8491032,Post-Punk
8491032,Folk Rock
8494903,Synth-pop
8497818,Samba
8497818,Cha-Cha
8498878,Country
8498878,Honky Tonk
8500958,Synth-pop
8500958,Pop Rock
8500958,New Wave
8500958,Blues Rock
8500958,Ballad
8500958,Downtempo
8500958,House
8501049,Volksmusik
8502088,Hardcore
8502088,Doom Metal
8502088,Experimental
8502088,Noise
8505145,Schlager
8505145,Folk
8505365,Funk
8509075,IDM
8509075,Abstract
8509075,Leftfield
8509075,Ghetto
8510173,Ambient
8510173,Breakbeat
8510173,Downtempo
8515764,Punk
8519693,House
8522460,Cool Jazz
8526802,Synth-pop
8532021,Dark Ambient
8532021,Drone
8532021,Soundtrack
8532021,Prog Rock
8532077,Bossa Nova
8532077,Latin Jazz
8537912,Contemporary R&B
8539708,Drum n Bass
8540170,Pop Rock
8546692,Musical
8546692,Easy Listening
8546692,Space-Age
8546692,Swing
8546963,Indie Rock
8546963,Post Rock
8553065,Story
8556207,Dixieland
8557180,Indie Rock
8557807,Classic Rock
8557807,Hard Rock
8561172,Trance
8572781,Poetry
8572781,Spoken Word
8574867,Disco
8574867,Theme
8576495,Contemporary Jazz
8576902,Dark Ambient
8576902,Abstract
8576902,Minimal
8584530,Chanson
8589335,Glam
8589994,Drum n Bass
8591302,Chinese Classical
8595681,Hard House
8599140,Country Blues
8599140,Chicago Blues
8599747,Punk
8599747,Rock & Roll
8602201,Vocal
8602339,Chanson
8603150,Pop Rock
8606360,Rock & Roll
8606360,Rockabilly
8606360,Swing
8606952,Punk
8606952,Post-Hardcore
8612454,Soundtrack
8612454,Chanson
8612739,Vaudeville
8612739,Comedy
8612851,Score
8612851,Soundtrack
8612851,Heavy Metal
8612851,Celtic
8613541,Schlager
8613541,Vocal
8618683,Alternative Rock
8618683,Abstract
8618683,Indie Rock
8624173,Rhythm & Blues
8632895,Hard Rock
8632895,Prog Rock
8633495,Beat
8633495,Pop Rock
8634304,Pop Rock
8637486,Ghetto House
8639180,House
8642595,Schlager
8642659,Laïkó
8643723,Acoustic
8643723,Classic Rock
8643723,Soft Rock
8643806,Honky Tonk
8643806,Hillbilly
8648348,Bolero
8648348,Cha-Cha
8648348,Son
8648348,Merengue
8659827,Hardcore
8659827,Thrash
8659827,Punk
8659827,Rock & Roll
8660129,Piano Blues
8660129,Rhythm & Blues
8661893,House
8664991,Black Metal
8664991,Thrash
8666697,Black Metal
8666697,Folk Metal
8666999,Vocal
8668059,Chanson
8668059,Europop
8670452,Indie Pop
8671310,Story
8673092,Electro
8674285,Chanson
8674285,Pop Rock
8674662,Trance
8674672,Forró
8674718,Industrial
8674718,Power Electronics
8675965,Romantic
8678930,Vocal
8680477,Deep House
8680477,House
8691170,Psychedelic Rock
8691170,Classic Rock
8691763,Contemporary
8693277,Indian Classical
8693277,Hindustani
8693845,Hardcore
8693845,Nu Metal
8696937,Salegy
8697357,Soul
8703694,Hard Rock
8703794,Alternative Rock
8703794,New Wave
8704334,Prog Rock
8708247,Soul-Jazz
8711692,Ambient
8711692,Downtempo
8715119,Early
8715119,Medieval
8715119,Renaissance
8718597,Gangsta
8722381,Psychedelic Rock
8722381,Prog Rock
8723727,Psychedelic Rock
8723727,Indie Rock
8726888,Neo-Classical
8727908,Ambient
8727908,Drone
8727908,Experimental
8727908,Field Recording
8727908,Minimal
8730534,Breaks
8730534,Electro House
8730534,Tech House
8730534,Techno
8731928,Easy Listening
8731928,Swing
8731928,Vocal
8732787,Luk Thung
8735200,Schlager
8737213,Alternative Rock
8745616,Southern Rock
8745616,Hard Rock
8746248,Blues Rock
8746248,Rock & Roll
8755553,Alternative Rock
8762251,Schlager
8762620,Pop Rock
8762620,Synth-pop
8762620,AOR
8762620,Pop Rap
8762620,Rock & Roll
8762620,Alternative Rock
8762620,Soundtrack
8763386,Soul
8776122,Hard Rock
8776122,Glam
8778382,Blues Rock
8778771,Hard Rock
8778771,Heavy Metal
8779179,Classical
8779617,Dancehall
8781458,Beat
8785141,Rhythm & Blues
8789051,Country
8789858,Indie Rock
8791535,Disco
8791535,Pop Rock
8791535,Ballad
8791535,Country
8791535,New Wave
8791535,P.Funk
8791535,Rock & Roll
